,x,y,coords,geometry,net,name,vn_kv,type,zone,in_service,min_vm_pu,max_vm_pu,consumer_bus,plz
30,10.846649168799697,49.175013669974724,,POINT (10.846649168799697 49.175013669974724),6,Connection Nodebus 1841,0.4,n,,True,0.95,1.05,False,91720
31,10.848449847663648,49.17361272889143,,POINT (10.848449847663648 49.17361272889143),6,Connection Nodebus 2049,0.4,n,,True,0.95,1.05,False,91720
32,10.846040008833189,49.1748219776279,,POINT (10.846040008833189 49.1748219776279),6,Connection Nodebus 619,0.4,n,,True,0.95,1.05,False,91720
33,10.84832654835039,49.17345841596031,,POINT (10.84832654835039 49.17345841596031),6,Connection Nodebus 842,0.4,n,,True,0.95,1.05,False,91720
34,10.8460196,49.17488429668063,,POINT (10.8460196 49.17488429668063),6,Connection Nodebus 620,0.4,n,,True,0.95,1.05,False,91720
35,10.845757660093458,49.17462663701969,,POINT (10.845757660093458 49.17462663701969),6,Connection Nodebus 1658,0.4,n,,True,0.95,1.05,False,91720
36,10.849232699999998,49.17409799668041,,POINT (10.849232699999998 49.17409799668041),6,Connection Nodebus 340,0.4,n,,True,0.95,1.05,False,91720
37,10.849057073705447,49.1735526597828,,POINT (10.849057073705447 49.1735526597828),6,Connection Nodebus 846,0.4,n,,True,0.95,1.05,False,91720
38,10.845538814039447,49.17450304730636,,POINT (10.845538814039447 49.17450304730636),6,Connection Nodebus 1717,0.4,n,,True,0.95,1.05,False,91720
39,10.846640799999996,49.17513579668074,,POINT (10.846640799999996 49.17513579668074),6,Connection Nodebus 2204,0.4,n,,True,0.95,1.05,False,91720
40,10.849169174771143,49.173491105778226,,POINT (10.849169174771143 49.173491105778226),6,Connection Nodebus 587,0.4,n,,True,0.95,1.05,False,91720
41,10.848319015110006,49.17332946451672,,POINT (10.848319015110006 49.17332946451672),6,Connection Nodebus 850,0.4,n,,True,0.95,1.05,False,91720
42,10.846628013973497,49.175242076935746,,POINT (10.846628013973497 49.175242076935746),6,Connection Nodebus 2188,0.4,n,,True,0.95,1.05,False,91720
43,10.848310507202475,49.17330979279365,,POINT (10.848310507202475 49.17330979279365),6,Connection Nodebus 848,0.4,n,,True,0.95,1.05,False,91720
44,10.845351500000001,49.174548996680535,,POINT (10.845351500000001 49.174548996680535),6,Connection Nodebus 878,0.4,n,,True,0.95,1.05,False,91720
45,10.846618499166642,49.175321165805265,,POINT (10.846618499166642 49.175321165805265),6,Connection Nodebus 2200,0.4,n,,True,0.95,1.05,False,91720
46,10.849479215005136,49.17334409972905,,POINT (10.849479215005136 49.17334409972905),6,Connection Nodebus 1809,0.4,n,,True,0.95,1.05,False,91720
47,10.848206809619004,49.17306357751237,,POINT (10.848206809619004 49.17306357751237),6,Connection Nodebus 1650,0.4,n,,True,0.95,1.05,False,91720
48,10.847923510158791,49.173297829262076,,POINT (10.847923510158791 49.173297829262076),6,Connection Nodebus 862,0.4,n,,True,0.95,1.05,False,91720
49,10.846595636155293,49.1755361071884,,POINT (10.846595636155293 49.1755361071884),6,Connection Nodebus 2202,0.4,n,,True,0.95,1.05,False,91720
50,10.849600633426395,49.17327742856113,,POINT (10.849600633426395 49.17327742856113),6,Connection Nodebus 1635,0.4,n,,True,0.95,1.05,False,91720
51,10.848069190916641,49.17280966026828,,POINT (10.848069190916641 49.17280966026828),6,Connection Nodebus 866,0.4,n,,True,0.95,1.05,False,91720
52,10.846598477600125,49.17570469680274,,POINT (10.846598477600125 49.17570469680274),6,Connection Nodebus 2131,0.4,n,,True,0.95,1.05,False,91720
53,10.847683440044507,49.173337779667705,,POINT (10.847683440044507 49.173337779667705),6,Connection Nodebus 860,0.4,n,,True,0.95,1.05,False,91720
54,10.846280552214084,49.17546721217012,,POINT (10.846280552214084 49.17546721217012),6,Connection Nodebus 1246,0.4,n,,True,0.95,1.05,False,91720
55,10.84812282190527,49.172835137701796,,POINT (10.84812282190527 49.172835137701796),6,Connection Nodebus 1562,0.4,n,,True,0.95,1.05,False,91720
56,10.846593799432748,49.175763792225624,,POINT (10.846593799432748 49.175763792225624),6,Connection Nodebus 2125,0.4,n,,True,0.95,1.05,False,91720
57,10.844687708868216,49.17459075939354,,POINT (10.844687708868216 49.17459075939354),6,Connection Nodebus 883,0.4,n,,True,0.95,1.05,False,91720
58,10.84658897406815,49.1758247469274,,POINT (10.84658897406815 49.1758247469274),6,Connection Nodebus 2129,0.4,n,,True,0.95,1.05,False,91720
59,10.849888805984417,49.17308719710098,,POINT (10.849888805984417 49.17308719710098),6,Connection Nodebus 1617,0.4,n,,True,0.95,1.05,False,91720
60,10.846063032570267,49.17541386146852,,POINT (10.846063032570267 49.17541386146852),6,Connection Nodebus 2184,0.4,n,,True,0.95,1.05,False,91720
61,10.848010600000006,49.17265029668003,,POINT (10.848010600000006 49.17265029668003),6,Connection Nodebus 867,0.4,n,,True,0.95,1.05,False,91720
62,10.846571881946124,49.17583617486989,,POINT (10.846571881946124 49.17583617486989),6,Connection Nodebus 2142,0.4,n,,True,0.95,1.05,False,91720
63,10.845005829204977,49.17481200140922,,POINT (10.845005829204977 49.17481200140922),6,Connection Nodebus 818,0.4,n,,True,0.95,1.05,False,91720
64,10.84496107785937,49.17476766036829,,POINT (10.84496107785937 49.17476766036829),6,Connection Nodebus 2237,0.4,n,,True,0.95,1.05,False,91720
65,10.846566910375646,49.17589897625028,,POINT (10.846566910375646 49.17589897625028),6,Connection Nodebus 2174,0.4,n,,True,0.95,1.05,False,91720
66,10.84467478415652,49.17434301736026,,POINT (10.84467478415652 49.17434301736026),6,Connection Nodebus 2057,0.4,n,,True,0.95,1.05,False,91720
67,10.847332182877427,49.17343345883438,,POINT (10.847332182877427 49.17343345883438),6,Connection Nodebus 856,0.4,n,,True,0.95,1.05,False,91720
68,10.847878700000004,49.17255489668,,POINT (10.847878700000004 49.17255489668),6,Connection Nodebus 1622,0.4,n,,True,0.95,1.05,False,91720
69,10.844674799999417,49.17426554828421,,POINT (10.844674799999417 49.17426554828421),6,Connection Nodebus 1765,0.4,n,,True,0.95,1.05,False,91720
70,10.8465749160564,49.17600232893835,,POINT (10.8465749160564 49.17600232893835),6,Connection Nodebus 1572,0.4,n,,True,0.95,1.05,False,91720
71,10.846559857726003,49.17598806577034,,POINT (10.846559857726003 49.17598806577034),6,Connection Nodebus 2176,0.4,n,,True,0.95,1.05,False,91720
72,10.844674799999416,49.17425016161632,,POINT (10.844674799999416 49.17425016161632),6,Connection Nodebus 881,0.4,n,,True,0.95,1.05,False,91720
73,10.845058637136638,49.174951947303974,,POINT (10.845058637136638 49.174951947303974),6,Connection Nodebus 2214,0.4,n,,True,0.95,1.05,False,91720
74,10.847266192955763,49.17347156035212,,POINT (10.847266192955763 49.17347156035212),6,Connection Nodebus 1908,0.4,n,,True,0.95,1.05,False,91720
75,10.844674799999437,49.1742386334492,,POINT (10.844674799999437 49.1742386334492),6,Connection Nodebus 2059,0.4,n,,True,0.95,1.05,False,91720
76,10.845857382352639,49.17535438175572,,POINT (10.845857382352639 49.17535438175572),6,Connection Nodebus 583,0.4,n,,True,0.95,1.05,False,91720
77,10.846569744181695,49.17605862461593,,POINT (10.846569744181695 49.17605862461593),6,Connection Nodebus 1547,0.4,n,,True,0.95,1.05,False,91720
78,10.844674799999995,49.17417579668046,,POINT (10.844674799999995 49.17417579668046),6,Connection Nodebus 2061,0.4,n,,True,0.95,1.05,False,91720
79,10.845780099999997,49.175314496680734,,POINT (10.845780099999997 49.175314496680734),6,Connection Nodebus 625,0.4,n,,True,0.95,1.05,False,91720
80,10.846546557064064,49.176088138259466,,POINT (10.846546557064064 49.176088138259466),6,Connection Nodebus 832,0.4,n,,True,0.95,1.05,False,91720
81,10.847045646616788,49.173556552161514,,POINT (10.847045646616788 49.173556552161514),6,Connection Nodebus 858,0.4,n,,True,0.95,1.05,False,91720
82,10.848025290139665,49.176441033851276,,POINT (10.848025290139665 49.176441033851276),6,Connection Nodebus 826,0.4,n,,True,0.95,1.05,False,91720
83,10.844756206178294,49.174080099356246,,POINT (10.844756206178294 49.174080099356246),6,Connection Nodebus 876,0.4,n,,True,0.95,1.05,False,91720
84,10.84654256113029,49.17620641950475,,POINT (10.84654256113029 49.17620641950475),6,Connection Nodebus 1686,0.4,n,,True,0.95,1.05,False,91720
85,10.844754300509928,49.174067479386,,POINT (10.844754300509928 49.174067479386),6,Connection Nodebus 2055,0.4,n,,True,0.95,1.05,False,91720
86,10.846526104927475,49.176199336888786,,POINT (10.846526104927475 49.176199336888786),6,Connection Nodebus 543,0.4,n,,True,0.95,1.05,False,91720
87,10.84751012459298,49.17258915605692,,POINT (10.84751012459298 49.17258915605692),6,Connection Nodebus 869,0.4,n,,True,0.95,1.05,False,91720
88,10.846945425987997,49.1735973415792,,POINT (10.846945425987997 49.1735973415792),6,Connection Nodebus 1906,0.4,n,,True,0.95,1.05,False,91720
89,10.847902448770148,49.17641702468819,,POINT (10.847902448770148 49.17641702468819),6,Connection Nodebus 828,0.4,n,,True,0.95,1.05,False,91720
90,10.844958861012122,49.17515170682981,,POINT (10.844958861012122 49.17515170682981),6,Connection Nodebus 1770,0.4,n,,True,0.95,1.05,False,91720
91,10.846517029442506,49.17630982545105,,POINT (10.846517029442506 49.17630982545105),6,Connection Nodebus 830,0.4,n,,True,0.95,1.05,False,91720
92,10.84542337242223,49.17517868602119,,POINT (10.84542337242223 49.17517868602119),6,Connection Nodebus 1850,0.4,n,,True,0.95,1.05,False,91720
93,10.84482411460585,49.17515304160192,,POINT (10.84482411460585 49.17515304160192),6,Connection Nodebus 1743,0.4,n,,True,0.95,1.05,False,91720
94,10.846659899415489,49.176285564496716,,POINT (10.846659899415489 49.176285564496716),6,Connection Nodebus 834,0.4,n,,True,0.95,1.05,False,91720
95,10.847253294119609,49.17268189709572,,POINT (10.847253294119609 49.17268189709572),6,Connection Nodebus 864,0.4,n,,True,0.95,1.05,False,91720
96,10.844654934913459,49.17386622020715,,POINT (10.844654934913459 49.17386622020715),6,Connection Nodebus 1515,0.4,n,,True,0.95,1.05,False,91720
97,10.846331146613974,49.17617472498948,,POINT (10.846331146613974 49.17617472498948),6,Consumer Nodebus 542,0.4,n,SFH,True,0.95,1.05,True,91720
98,10.846649779719629,49.17481919679647,,POINT (10.846649779719629 49.17481919679647),6,Consumer Nodebus 566,0.4,n,SFH,True,0.95,1.05,True,91720
99,10.847482550013657,49.17492479338854,,POINT (10.847482550013657 49.17492479338854),6,Consumer Nodebus 572,0.4,n,SFH,True,0.95,1.05,True,91720
100,10.84798800002948,49.17479849339956,,POINT (10.84798800002948 49.17479849339956),6,Consumer Nodebus 575,0.4,n,SFH,True,0.95,1.05,True,91720
101,10.848038826433644,49.17458849572135,,POINT (10.848038826433644 49.17458849572135),6,Consumer Nodebus 577,0.4,n,SFH,True,0.95,1.05,True,91720
102,10.846113482095246,49.174530622013016,,POINT (10.846113482095246 49.174530622013016),6,Consumer Nodebus 579,0.4,n,SFH,True,0.95,1.05,True,91720
103,10.845680450000215,49.17541019338604,,POINT (10.845680450000215 49.17541019338604),6,Consumer Nodebus 582,0.4,n,SFH,True,0.95,1.05,True,91720
104,10.847527131790445,49.17501524465498,,POINT (10.847527131790445 49.17501524465498),6,Consumer Nodebus 584,0.4,n,SFH,True,0.95,1.05,True,91720
105,10.84931725000034,49.17359309337351,,POINT (10.84931725000034 49.17359309337351),6,Consumer Nodebus 586,0.4,n,SFH,True,0.95,1.05,True,91720
106,10.848385090754354,49.17442385750678,,POINT (10.848385090754354 49.17442385750678),6,Consumer Nodebus 593,0.4,n,SFH,True,0.95,1.05,True,91720
107,10.848264932240872,49.17406899452681,,POINT (10.848264932240872 49.17406899452681),6,Consumer Nodebus 595,0.4,n,SFH,True,0.95,1.05,True,91720
108,10.845833595393984,49.1747069965495,,POINT (10.845833595393984 49.1747069965495),6,Consumer Nodebus 618,0.4,n,SFH,True,0.95,1.05,True,91720
109,10.845756541261506,49.17484186593237,,POINT (10.845756541261506 49.17484186593237),6,Consumer Nodebus 621,0.4,n,SFH,True,0.95,1.05,True,91720
110,10.847561135847265,49.174464169535874,,POINT (10.847561135847265 49.174464169535874),6,Consumer Nodebus 622,0.4,n,SFH,True,0.95,1.05,True,91720
111,10.845861311252337,49.175125518021424,,POINT (10.845861311252337 49.175125518021424),6,Consumer Nodebus 624,0.4,n,SFH,True,0.95,1.05,True,91720
112,10.844578012886622,49.17481176646706,,POINT (10.844578012886622 49.17481176646706),6,Consumer Nodebus 817,0.4,n,SFH,True,0.95,1.05,True,91720
113,10.847959989463734,49.17646631310239,,POINT (10.847959989463734 49.17646631310239),6,Consumer Nodebus 825,0.4,n,SFH,True,0.95,1.05,True,91720
114,10.847897291540137,49.176278711953756,,POINT (10.847897291540137 49.176278711953756),6,Consumer Nodebus 827,0.4,n,SFH,True,0.95,1.05,True,91720
115,10.846081466128588,49.176227663143464,,POINT (10.846081466128588 49.176227663143464),6,Consumer Nodebus 829,0.4,n,SFH,True,0.95,1.05,True,91720
116,10.846765333015918,49.17609621136364,,POINT (10.846765333015918 49.17609621136364),6,Consumer Nodebus 831,0.4,n,SFH,True,0.95,1.05,True,91720
117,10.84671348070567,49.17617079072686,,POINT (10.84671348070567 49.17617079072686),6,Consumer Nodebus 833,0.4,n,SFH,True,0.95,1.05,True,91720
118,10.847276965174022,49.17523149697639,,POINT (10.847276965174022 49.17523149697639),6,Consumer Nodebus 835,0.4,n,SFH,True,0.95,1.05,True,91720
119,10.84719213363285,49.17517754475969,,POINT (10.84719213363285 49.17517754475969),6,Consumer Nodebus 837,0.4,n,SFH,True,0.95,1.05,True,91720
120,10.848779050030727,49.17396609338587,,POINT (10.848779050030727 49.17396609338587),6,Consumer Nodebus 839,0.4,n,SFH,True,0.95,1.05,True,91720
121,10.848584250003274,49.173404493375564,,POINT (10.848584250003274 49.173404493375564),6,Consumer Nodebus 841,0.4,n,SFH,True,0.95,1.05,True,91720
122,10.848762617405086,49.173307832240106,,POINT (10.848762617405086 49.173307832240106),6,Consumer Nodebus 845,0.4,n,SFH,True,0.95,1.05,True,91720
123,10.848492750018524,49.17316909337826,,POINT (10.848492750018524 49.17316909337826),6,Consumer Nodebus 847,0.4,n,SFH,True,0.95,1.05,True,91720
124,10.848677499977136,49.173155943369174,,POINT (10.848677499977136 49.173155943369174),6,Consumer Nodebus 849,0.4,n,SFH,True,0.95,1.05,True,91720
125,10.848219500020642,49.17375654337777,,POINT (10.848219500020642 49.17375654337777),6,Consumer Nodebus 851,0.4,n,SFH,True,0.95,1.05,True,91720
126,10.84775784996106,49.173730893352165,,POINT (10.84775784996106 49.173730893352165),6,Consumer Nodebus 853,0.4,n,SFH,True,0.95,1.05,True,91720
127,10.847377939043074,49.1735228755219,,POINT (10.847377939043074 49.1735228755219),6,Consumer Nodebus 855,0.4,n,SFH,True,0.95,1.05,True,91720
128,10.847249076839361,49.173642878426016,,POINT (10.847249076839361 49.173642878426016),6,Consumer Nodebus 857,0.4,n,SFH,True,0.95,1.05,True,91720
129,10.847571217780684,49.173170429322816,,POINT (10.847571217780684 49.173170429322816),6,Consumer Nodebus 859,0.4,n,SFH,True,0.95,1.05,True,91720
130,10.847814500000325,49.173147593366885,,POINT (10.847814500000325 49.173147593366885),6,Consumer Nodebus 861,0.4,n,SFH,True,0.95,1.05,True,91720
131,10.847404702537498,49.172863333501645,,POINT (10.847404702537498 49.172863333501645),6,Consumer Nodebus 863,0.4,n,SFH,True,0.95,1.05,True,91720
132,10.848296412770448,49.17276789150727,,POINT (10.848296412770448 49.17276789150727),6,Consumer Nodebus 865,0.4,n,SFH,True,0.95,1.05,True,91720
133,10.84740669310247,49.17246682712951,,POINT (10.84740669310247 49.17246682712951),6,Consumer Nodebus 868,0.4,n,SFH,True,0.95,1.05,True,91720
134,10.846119299983611,49.17426964336087,,POINT (10.846119299983611 49.17426964336087),6,Consumer Nodebus 873,0.4,n,SFH,True,0.95,1.05,True,91720
135,10.84531209594995,49.17404390476783,,POINT (10.84531209594995 49.17404390476783),6,Consumer Nodebus 875,0.4,n,SFH,True,0.95,1.05,True,91720
136,10.845254910874232,49.17440105020386,,POINT (10.845254910874232 49.17440105020386),6,Consumer Nodebus 877,0.4,n,SFH,True,0.95,1.05,True,91720
137,10.845243249942039,49.174243793353604,,POINT (10.845243249942039 49.174243793353604),6,Consumer Nodebus 879,0.4,n,SFH,True,0.95,1.05,True,91720
138,10.844754423590178,49.17425015084814,,POINT (10.844754423590178 49.17425015084814),6,Consumer Nodebus 880,0.4,n,SFH,True,0.95,1.05,True,91720
139,10.844564674124623,49.174704397258346,,POINT (10.844564674124623 49.174704397258346),6,Consumer Nodebus 882,0.4,n,SFH,True,0.95,1.05,True,91720
140,10.84621066339448,49.17550267250069,,POINT (10.84621066339448 49.17550267250069),6,Consumer Nodebus 1245,0.4,n,SFH,True,0.95,1.05,True,91720
141,10.844768513345173,49.173868319934726,,POINT (10.844768513345173 49.173868319934726),6,Consumer Nodebus 1514,0.4,n,SFH,True,0.95,1.05,True,91720
142,10.846324099987548,49.17601619345877,,POINT (10.846324099987548 49.17601619345877),6,Consumer Nodebus 1546,0.4,n,SFH,True,0.95,1.05,True,91720
143,10.847851993166746,49.17279114375445,,POINT (10.847851993166746 49.17279114375445),6,Consumer Nodebus 1561,0.4,n,SFH,True,0.95,1.05,True,91720
144,10.845978268418433,49.17595793396255,,POINT (10.845978268418433 49.17595793396255),6,Consumer Nodebus 1571,0.4,n,SFH,True,0.95,1.05,True,91720
145,10.848194145737382,49.17253944700905,,POINT (10.848194145737382 49.17253944700905),6,Consumer Nodebus 1586,0.4,n,SFH,True,0.95,1.05,True,91720
146,10.849416499984041,49.17401614338378,,POINT (10.849416499984041 49.17401614338378),6,Consumer Nodebus 1587,0.4,n,SFH,True,0.95,1.05,True,91720
147,10.849447036327142,49.1727734468304,,POINT (10.849447036327142 49.1727734468304),6,Consumer Nodebus 1616,0.4,n,SFH,True,0.95,1.05,True,91720
148,10.848165515523618,49.17227895101908,,POINT (10.848165515523618 49.17227895101908),6,Consumer Nodebus 1621,0.4,n,SFH,True,0.95,1.05,True,91720
149,10.849864396003818,49.17346683360806,,POINT (10.849864396003818 49.17346683360806),6,Consumer Nodebus 1634,0.4,n,SFH,True,0.95,1.05,True,91720
150,10.847919638633376,49.17302217106686,,POINT (10.847919638633376 49.17302217106686),6,Consumer Nodebus 1649,0.4,n,SFH,True,0.95,1.05,True,91720
151,10.845858499985164,49.174264393386224,,POINT (10.845858499985164 49.174264393386224),6,Consumer Nodebus 1657,0.4,n,SFH,True,0.95,1.05,True,91720
152,10.848738032111294,49.17432208483222,,POINT (10.848738032111294 49.17432208483222),6,Consumer Nodebus 1665,0.4,n,SFH,True,0.95,1.05,True,91720
153,10.845864427447367,49.176129819861245,,POINT (10.845864427447367 49.176129819861245),6,Consumer Nodebus 1685,0.4,n,SFH,True,0.95,1.05,True,91720
154,10.845624449777251,49.17437529331891,,POINT (10.845624449777251 49.17437529331891),6,Consumer Nodebus 1716,0.4,n,SFH,True,0.95,1.05,True,91720
155,10.846613588044008,49.174256503016814,,POINT (10.846613588044008 49.174256503016814),6,Consumer Nodebus 1736,0.4,n,TH,True,0.95,1.05,True,91720
156,10.844773000953694,49.17502402377778,,POINT (10.844773000953694 49.17502402377778),6,Consumer Nodebus 1742,0.4,n,SFH,True,0.95,1.05,True,91720
